comment_id,label,expression,sarcasm,target,group category,post_id,user_id,comment_time,like_num,comment_content,to_id
S9dCnhxOen7xHWpy,Non-CB,,,,,_ExTxTAZH4ugJSYi,VG7i2ciVhVCQQY4I,123.0,0.0,关注,
9Jl9qNNCWkb33_6g,Non-CB,,,,,6dVR39IiOmoXqAFS,Qv7qSCbetmS7jwFa,77.0,0.0,不假滑了,
cRiEoosrCpFJEIc0,Non-CB,,,,,7LiWGHPKvwB02LQL,IXGPd_AU11gjG_E5,3120.0,0.0,启发大人和孩子要珍惜生活中所拥有的平凡的幸福。学会悦纳自我，珍惜平凡的幸福。,
Pu4wZDC-dOV2qWCs,CB,Explicit,No,Individual,,fU9jbdIQ2l_Kao4e,Jsp-X8_wTl9rEmcT,867.0,0.0,本来设定就是小偷,
WA_gRK-QwsO9jeJj,Non-CB,,,,,rNcn6TQZqpwKe_61,CGdZO-6ucuMjbU7-,115.0,0.0,图他啥呢,
xF2dG3d_A4g0NkUU,Non-CB,,,,,4NNAEikXQxVq9IVW,yIKdd7o6IxOfaJaF,269.0,1.0,想起佐佐木爷爷,
nMo_j0I-9uXFbdVc,Non-CB,,,,,oTQHmw7TRNY6y5fx,Pzla2weK1CXoVsvK,66.0,0.0,一直没吃过水果罐头，这几天给整心动了想买点儿试试，结果得半个月才发货,
2adQehoNH0mOSuaK,CB,Explicit,No,Group,Region,NJ6C9cu9NdTAe6_U,ETkqLh8NPmYwzDx_,138.0,13.0,致棒子,
NmGtIwdHwg0yA_yM,Non-CB,,,,,mCMY7DfPge555eEB,vGm587FMreMsN9kU,777.0,0.0,venice:我家白菜被猪拱了？？,
O9R55MjWm77nfHiu,Non-CB,,,,,ciEPxMp6u63meGSf,vJvyGuDgefHcETEJ,1604.0,4.0,小米奇一定能快快回家的，和家人团聚。,
_VQeD795KGYjLj62,CB,Implicit,No,Individual,,bDMWBDiATtDTIGFg,BPZEn1sLMdH1G1Ya,8819.0,0.0,自己是马桶，就别怪人家往里拉屎,
m6gKj_UOwHoeAcyV,Non-CB,,,,,6dVR39IiOmoXqAFS,fNsEpsA2NRijonCT,15.0,0.0,好用。我每天晚上都是用它超级清爽。橘子香气,
8o1R54Vof8Wjd1M6,Non-CB,,,,,3395_BHkSAty1WTW,2o5VECJdBnWjL1M4,185.0,2.0,这个提问好，不然还真不知道,bXRS4IuPwwJXJ_0J
Zmbh3sK-eQ-GitAU,Non-CB,,,,,FrykkzQQ4WQmgGFM,Nv6d9ce8GUlS5l54,1039.0,0.0,谢谢泡泡,pbb_992G5M9RG3zc
Lr4BHqys-gtKTSwl,CB,Explicit,No,Individual,,Nk6-cnBHromlYStV,zLykaKMqQ6MX2nbC,85.0,6.0,问题是在中国做宣传，中国人买车，不知道是高层安排还是冰淇淋数量有限，这二位看人下菜碟，如果是那就是狗腿子,
YR__4tPmVlEf4oMq,CB,Explicit,No,Group,LGBTQ,Il3DTmvyL_YMPHcd,7FNlxz_6RwXoJuAB,92.0,0.0,拜托，别在中国互联网出现，微博爸爸是要残害中国娃娃人吗,
b6OkV4fB0V68Uufq,CB,Explicit,No,Individual,,Xd0yBksgOvBWE-p9,NuPYgykeyNXxWYg0,108.0,43.0,对，非常开心，看见你这种杂碎破防非常的开心,
EV68pg2JirFFUpVY,Non-CB,,,,,ML4qzSt-nNbcl8hW,ruOfzYlI7-4RVYjg,1148.0,0.0,挺好的。,
lUhGfdQDf_brqepc,Non-CB,,,,,rdzU7xWOIPkwsoez,iPco7A6jekib61Zr,1408.0,1.0,绝杀,U4UhbWv93zm9cK6J
O-EZgi8-kdNdLMzz,Non-CB,,,,,XIwkQE84KYJB23lh,rkVfooGjzh5Bt7IL,106.0,4.0,大陆市场够大，两亿多票房在大陆就是很平常得成绩，大陆现在票房上十亿才够格叫高票房。甚至很多电影十亿以上票房还回不了本,
TRCjFVaEwKBfBHYi,Non-CB,,,,,eHwrO2eDKV0eMUiz,NC5eBsfVNpxLT5Rn,39.0,3.0,这种恶霸行为就该严厉惩罚，绝不姑息绝不手软,
g-E3w8Th_ZGiXuTH,Non-CB,,,,,D-ICgNmeE9DQMp8r,MMupHQMys8XKPo-J,4.0,65.0,他号被举报的 禁言了 这两篇帖子也没有了,
GBUtL-90u4H7nbPF,Non-CB,,,,,bN5QDbCMvgVYFrlH,I8njm8irb-z60pZV,606.0,0.0,没用，这个地方得最高检介入,
f0-LB3og58f-EXPY,Non-CB,,,,,RReabQdr3lQ7neQg,J2TJrU7Dr3HOo2or,249.0,0.0,最不爱看有关父权还是女权的问题，一看到就觉得胸闷气短。,
TQjW2LMOnUteCGeG,CB,Explicit,Yes,Individual,,AXXJzmxqhxZA5BIF,JGXhbAmIO-bLInX5,1401.0,0.0,在不要脸界，他能还是能排上号的,
G7cV7kfcecTyoq0G,Non-CB,,,,,Sz_Aeng8EJeJui3x,wWi1cur6vKP9R-g2,581.0,0.0,认真讨论一下种族歧视问题，请按照编号看：13、上面不想和大家讲大道理，仅仅希望大家换位思考，能明白为什么是种族歧视和我上面不能种族歧视。下面讲讲社会主义价值观对这类问题的看法吧。价值观是三观之一，简单地说，就是什么是对，什么是错？,
aFtPGkKooNQ4Pmpx,Non-CB,,,,,5PyCoQIhHrCoVTCi,vQRbHl80ql_I-4_r,1.0,38.0,好吃谢谢,
pQGtrN9RLGZYJmtQ,Non-CB,,,,,KbDzal8K65ZvdEjz,lv-bQoARk-NDeAWG,22.0,2.0,你是流动的，别停下来,
xQsZ9ZuV7AI1S06W,Non-CB,,,,,eaAiNWREv8e30qM7,adhBxbW3H4kv_eZi,12.0,2.0,我知道这世上有人在等我，但我不知道我在等谁，为了这个，我每天都非常快乐。,
l7Ls5evLc5gTvPpt,Non-CB,,,,,wDnDJdUxnKajrZb_,x0VZB8hs2QrQJ_Bu,6249.0,0.0,已知,
pkUZFkOmTZw7JTfC,CB,Explicit,No,Individual,,v5LniudiX8i1rfuT,i9ts5xt1Qnb3pezM,238.0,0.0,香港跑过去的那些，估计也在被嫌弃之列,
xeNvZbGPKP-U2y4t,Non-CB,,,,,kb8jo7hNWMushviL,tchutEkQY6W4OJhf,1694.0,0.0,救命啊我也是天秤 求她别来沾边啊啊啊啊,QpsuPfJXwZFXqusy
M66FoiCRObMbAAuw,Non-CB,,,,,ZKAsRXjc6HjTnCu0,OcCo4B53mIwLkxpZ,2432.0,0.0,还真被你说对了，都是老惯犯了,GIT_L5FsIESOYDvz
4A_Z6pbV9HWX2sDD,Non-CB,,,,,1SFJ0MWsX6ozYEJv,ji9lCQnY4LrcSTi2,4229.0,0.0,奔驰车行车记录仪影像公布了,
97aLepOLOpgvkWBx,Non-CB,,,,,gH2jLJw22QYID9dH,kgbFuFN3zOeCY73Q,680.0,1.0,邯郸那个受害者是女生啊。。。。。。。就是有人蹭热度恶心死了,
LXUpillpdMWROk7-,Non-CB,,,,,QTg0QrZLBiNURqys,NhHIC3pCGHNxi_NC,33.0,0.0,同性恋的贡献太大了，如果这个世界没有同性恋双性恋跨性别人口，可能现在地球的人口怕是要突破120亿了。到时候就不是内卷的问题了，重本大学毕业出来都得和别人竞争服务员的工作，一周只能休4天，一天工作超过10个小时，简直生不如死。人均资源更少，战争更加频繁，贫穷人口更多，绝望的呐喊此起彼伏，,
-gg_t25uF4CypS0j,CB,Explicit,No,Individual,,2n1ltwk1w41tkqJd,SqjJYkKZddfnf4-2,295066.0,9.0,一张刻薄脸,
9Wnq_IyZsEfku56K,Non-CB,,,,,Mv8OjPQvKGchM3bq,l7ieTh-5RST67ssL,30.0,3.0,没事就好,
foby8XdkCoSFb3Ke,Non-CB,,,,,Bp4oADk0iAIpDaRe,vv2nrb5xVfd936gH,1889.0,0.0,对逝者最大的尊重，是不该忘却的纪念，对英雄最大的敬意，是做最好的自己!,
YfFv0_Ta0XR3383n,Non-CB,,,,,5PyCoQIhHrCoVTCi,J1cGbAepPzzwTS1q,81.0,2.0,我不经常吃，吃的话也只吃烤的双汇王中王～,
PQfQHg8sOgYKKwrw,Non-CB,,,,,2Xd8OXo8ii-d3DZu,yRJSQqGHGmCk5JUF,481.0,5.0,最后一个是重点，多多的东西便宜。,
QNzMYELCDXDErSqZ,CB,Explicit,No,Individual,,GYZ0uLgnL6m6zxjr,tTZrsG_azTj2i08-,51.0,0.0,这个批是真的疯了,
wwVmHETRV9cOoj4A,Non-CB,,,,,KVx96p6Oej0NAXgF,nFEp3PaKOcNHPTvT,5.0,19.0,美帝的双标,
8b2vFesCuaoblien,CB,Explicit,Yes,Group,Region,XIwkQE84KYJB23lh,AqtmhiSIjN-JUK36,1004.0,3.0,在台湾都没有什么票房的电影 居然获得这么高的评价 也不知道谁是井底之啊,KyCO3Yduxj_nLYoS
9IHISQAczFYxa_nE,CB,Explicit,No,Individual,,CIyc7CfDzSXC9Ykx,6Xfkrx2TeSDqF12p,201.0,63.0,不好意思 你的话我不爱听，我给你拉黑删评了把你打疼了？,RUJg9RCSL7tWOtTe
ELjp3cYEUhXFeT5e,Non-CB,,,,,L-iDDkwPl92FPUWm,4PErAnB0TQ1dhvCf,393.0,0.0,枯树盘根,
f7kZfkjx5H6-3I27,CB,Explicit,No,Individual,,yi0Qm8x0d7lmKH6j,ls7qhSyfcKTstNLq,771.0,1.0,刘奕君我就很喜欢，但是靳东总感觉有点大男子主义，会要求老婆必须生儿子伺候婆婆这种,wQHSvpEtoannlKFd
nRPVpUJeXREiMfuo,Non-CB,,,,,RTQyLUlX1bbGeE4m,ZVTd9lXXpZTYcW47,980.0,4.0,我坚决不信中国女孩子会这么不检点！他在撒谎,
4C-LpjYPF_S7Ufcf,Non-CB,,,,,TDv0dWskhS-MMIAL,4_R-fFEsyARlaE5Q,11.0,1.0,好学校,
_zWbejf9zHAwTsN9,Non-CB,,,,,ZKAsRXjc6HjTnCu0,jiUXINEI17odOJyC,3545.0,0.0,辩护？我说了她们插队做的好了吗？本来就是可以握手言和化解的事情一个道歉就解决的，非得网暴搞出个人命来，才开心？,WVeI39xqkL07GDkt
ACc6xzOWOaO2zHLQ,Non-CB,,,,,9oiQuP9blrryS7uo,KnJ5LEtrB55kuFWK,55.0,1.0,浙江建设得确实很棒 无论是人文、经济、社会全面发展,
ZnDQ-NaBJ3ihNKzi,Non-CB,,,,,Np0h_B8CByay1LlC,p0sOArXwT1o9biTW,209.0,0.0,就是这个理儿，这是耍猴呢吧？一天一出,
-WNoi9GqNYBa7258,CB,Explicit,No,Individual,,SGZ6l9Ymycw1ttoQ,4qakR0XebprsxCUg,3.0,1.0,脑子进水,
zJaCGnTc_9EY23L3,Non-CB,,,,,8gSsjHcTOitIDBVN,HqJx5kbULF88_vZ3,6.0,0.0,运动精神胜过国籍，但全球都看在眼里。,
mDvTBowh0l2dIHXP,Non-CB,,,,,UyEUtDiGEl-wTAYG,_TKRdKyta9_8y5JG,2.0,0.0,你剪的超棒,
CvRceV80H4yaemOm,CB,Explicit,No,Individual,,6Un707_rB_ebRDwg,BLbuhTA9AWpppono,125.0,5.0,文化部在尸位素餐,
NYw5C7dq0GlKY3ZR,Non-CB,,,,,-fAJ30I8loJDRo2X,lpQ9yfeFdkLNC9y5,27.0,30.0,找个显示器录像对外不停重复播放，提醒周围的人提防这对母子,
G4eaKnL3I7Yxp8cd,Non-CB,,,,,UA9533KzVgWRp5oF,opm_7Z2GDs_dhzxV,3.0,0.0,省会,
zEvbsj9ISZPnfax3,CB,Explicit,No,Individual,,cvb8gBVZwHzEKFvj,1qE33ZWT_7vuB_9_,774.0,0.0,畜安妇,
_W903ADRYYit4vFk,CB,Explicit,No,Individual,,4a_75tfUV2bX9VSo,ACFwubjifWMs8FWe,873.0,0.0,点开一看不知道什么时候被我拉黑了，那肯定不是什么好东西了，我的黑名单从不冤枉好人,fsLLnfwR7P4aoG3W
ygzbbCqfXR5M2Du4,Non-CB,,,,,t2S6F945WDkA_G1b,U6mNws__eTZ-XIh1,25.0,0.0,准确定位标记垃圾人群,
iVj7kHuBh0FJfFQy,Non-CB,,,,,Jlu8lkOwtpTvMnp6,cpQKQnQ84GAi-GNw,126260.0,0.0,国内和国外生活上还是很大的差差异,
VsUwtBQXxd40W3i0,Non-CB,,,,,2sftj8T4XCaGLSbx,7tn9wkGddVGpOFg_,73.0,0.0,双性吧,
vSfFHS44dxv2vyLH,Non-CB,,,,,isS_O_r-RTRLbDzQ,yNrWJlYQ_9IaevVj,1061.0,4.0,哎？你好像忘记天龙人群体,uRX5aJONUedURoQw
txjSWg-uPYDVjDBX,Non-CB,,,,,wjeu9FaS2BeVTeaD,41KzChUOGLy8jZ7H,194.0,1.0,没看懂，是谁有在怪别人不认可票房数据？认可了有什么好处？不认可又有什么坏处？过了600亿和多数人有什么关系？,
ai5WnQoXH85ELH_N,Non-CB,,,,,f1qUSfE1FybBSOvv,dwdGLCgebEPD-ZCC,79.0,0.0,挪威必须要有一个lgbtq 的新任国王,
7S0JucItEp5M5-9H,Non-CB,,,,,EJsIIhyjjaDUUu1n,mgGg4NCwUz415Nny,901.0,0.0,你以为她们不想跪,
Vwb-u667mjnGAjqJ,CB,Explicit,No,Individual,,tASHEGok9jb-JsBJ,hFaVsqvfeizx7gnY,224.0,0.0,真特么给保定丢人，这种人不配啊,
j13E3eS569RXIfuK,Non-CB,,,,,B4Ap2AnRZzqJvJeE,OYWPHUIQ4dyeOb0n,9.0,3.0,又不是火锅,Fakx9MVkTEdz5jva
tyHnz5bgC4RNQ26N,Non-CB,,,,,RIvxvL0-T4VH4OJO,IQWyo8QIs_QFkCB3,151.0,0.0,竟然有3个英格兰球员+三冠王曼城真强！,
nrWwD8dMChc9FqaW,Non-CB,,,,,ZgK03lpqnsOxlryB,lbBcAwyTIurq-NoL,1173.0,0.0,这么好？窝趣有点心动,
3r9L_DPCiGkzwGwJ,CB,Implicit,No,Group,Sexism,NP8ak02MflVH7iSD,43QrbSU1ZQr61DCD,20026.0,0.0,驱逐了你让那些女生怎么办？,
omRX-a02Cbg6kDL9,Non-CB,,,,,H-MECpHpl7HQE9Nf,UrPCaa5yquNMd87U,401.0,0.0,送锦旗,
OpEX-uZcKET5bIPv,CB,Explicit,No,Group,Racism,jfMMYGQurxobQd6_,gRFA93Oe6oM-Le9w,34.0,0.0,就地埋了吧,
1Dx-Pzi-KJdCLhhk,CB,Explicit,No,Individual,,Oo74ji7C00mq6M6v,6N-qSApxb92aw2ee,227.0,0.0,它们有丝绸吗,
5UvNV-bu11n07L8n,Non-CB,,,,,iaE5vS3zDGUoevQP,NVfHH3Z5qqzcnlwo,63.0,1.0,这是救她的人花费的成本价格2万美元，因为登珠峰见着人是不救的，因为大家知道救不了还要白搭上自己的命，可这人是圣人不但救，还花钱救，然后这被救人的反应……,Nqzo8avi7MRGVGR3
cTPyR2itRqhuwhjF,Non-CB,,,,,GYZ0uLgnL6m6zxjr,zEKLTkvJOvvJ34oP,84.0,0.0,她就网红,
4O2-kYMVDhuew4R0,Non-CB,,,,,IEEYb1gSdgL1qQLC,qPS-9QVBeWDTaNo2,8.0,0.0,女主定了吗,
4f4ROc3HaRl28Njd,Non-CB,,,,,6dVR39IiOmoXqAFS,ijwxhHEuwL_RKtoc,76.0,0.0,用过老版感觉没那么舒服,
VDrct2u7AJdWBIP3,Non-CB,,,,,X2olM7y8rMplfrVS,w4cIo_j4trVzYJR0,77.0,1.0,中！,
bJOHp58D02Nnwy75,Non-CB,,,,,sNXomLzKbEe568ZH,pb8p2fBBN1FMqHgR,4710.0,6.0,哈哈，不会，我男朋友送的水晶灯奖杯我放我妈房间了，她唱歌的时候打开，五颜六色闪得像ktv包间，水晶上还刻着，唯唯公主殿下永远安康。。。,bcJdIM-rU8p3TZ3d
vZLTeFLIuqoc-G6t,CB,Explicit,No,Individual,,bN5QDbCMvgVYFrlH,goWKwYjDi2h62jDa,1142.0,0.0,这人“跟™鲨臂一样”,
u7sYBHuIky5X6MPp,Non-CB,,,,,KzUWD0MhsQue34rm,tFo4aUqrLV5Mr5-l,0.0,5.0,我觉得东北人追求一个大气！,
EpOrlok6xhN-OMbY,Non-CB,,,,,UyEUtDiGEl-wTAYG,m2F0TFv2192SOOj7,31.0,0.0,辛苦啦你超棒,
awN4uBAOdoxsd1Ba,Non-CB,,,,,87lA4pP9QDuDIF0m,m3G9kU9yR3Z-be6Y,205.0,1.0,看看20°+的广东有没有雪,
jKjGhMjBYDwRvWt6,Non-CB,,,,,tXLtz4FnEhJ8-bgQ,-GF_hfR-99XWf-ZK,15.0,1.0,两拨都是病人,
XIqFRGCRQX4hqR66,CB,Explicit,Yes,Individual,,TPZW2WqBCl9R0D9T,5MVdT1nYL5nOMozq,940.0,1.0,把批检查下。。。。万一搞坏了。。。。,
mG9xD9YmqzYOISnb,Non-CB,,,,,AH1ODCkGgIBSynOG,r9nkGqMOdX4WUIM-,259342.0,7.0,上去这两条法律，才能给他定罪，其他的要收集,
W4juCyBmHUI4QorS,Non-CB,,,,,sFCXi4MNZkeMKx4H,Y44VljMGxV9R-lkq,2097.0,0.0,当年一群人还说黄种人体质不适合踢足球，现在日本踢得风生水起。,
ku0_g2uYNytbNJcC,CB,Explicit,No,Individual,,Gggn4gdzfvQxJqIJ,sobBlXEc5dAQvxSm,45.0,1.0,天生坏种？？,
0zMp-12PtF74SU9K,Non-CB,,,,,q_eXwwiwLofP8Fau,9NLbhHHWyeprn7C8,815.0,1.0,人家是mvp,
onoJ7Eufr4-P7T90,Non-CB,,,,,oSV1flTJVmTWqOQ9,pwf74s8EyQKdaqRj,7503.0,0.0,想去河南玩,
8We1agkpqSjrXqAW,Non-CB,,,,,afriqdi0YaetuK6p,YIJ5RtYMhF2HfzHG,596.0,0.0,这个父亲100分！,
mL3XOzU9I1yTy3dN,CB,Explicit,No,Individual,,gH3C4kC0omQuM5q6,GIOkbvrHPRBhHWOk,46.0,31.0,所以这些人不懂冰雪大世界是什么，来玩儿是观赏冰雕不是来游乐场，智商这么不够用。看着真生气。,
TuSK4t98oxqk7J2O,Non-CB,,,,,h0gDzjoMZVpY-lpc,nZWqN1Dgwh4WTkcX,1974.0,0.0,京东活动力度很大,
_kEoeMax2sDuvhNH,Non-CB,,,,,oSV1flTJVmTWqOQ9,DuLFTbQf-3dpZ2AK,119.0,15.0,只有河南，已打卡3次了。记得第一次去，是21年的芒种，往返地铁口都是滴滴出行打车。还记得晚上看完灯光秀，在出口处领了一束麦穗，现在还在家里放着…欢迎大家来河南，来只有河南,
kCQ3UdtUqCpqub1S,Non-CB,,,,,hBa27xV-kuakR7Ae,qMeEkXjaGhtrpvKQ,6447.0,1.0,你找出来？有多少国家合法，首先这不是同性恋，是 lgbt,jF09NEvoxWaTxNrG
epgp32M0HwSEEpjH,Non-CB,,,,,g5eSzLmgKSKVC7YK,AAMVTilpICEitwJu,139.0,1.0,这个蒸饭尤其香。我老家摆酒席也是这种木桶蒸饭,
aYCTfgsNKfq0zuY6,Non-CB,,,,,Dvogn6G4y3YZ-GPU,HUhcBaasQRQI-pDl,1916.0,0.0,退票的人虽然缺德，可是能不能别骂南方人。骂退票的人啊，救命,WRoSIC-tGluhyUwq
Jd-doRNCfcFyrIX0,CB,Explicit,No,Group,Region,DKk5XswbEjILKWPg,rcpi9uRan-Wc8QsA,120.0,0.0,我本来挺喜欢看两个爷爷和福宝的互动的，不管怎样应该是真的喜欢福宝。但是有点给脸不要脸了韩国人！,1uK7ebxQUIw7G-IA
eXPzTsL9_Tmiv-wN,Non-CB,,,,,7p31WKRm57Vine46,6gYxjp35WxMjNgWK,48.0,2.0,好玩,
pY8bLfO0gj8fP4PC,Non-CB,,,,,p7FPR9n0lW4PUay9,83RBuEtO2LIpSnTu,97.0,4.0,我一般理解成网红，但应该是指在某群体说得上话，能影响人的人那个意思,B09__vqsmCg21xmu
l4C23E0qDpqUPpZX,Non-CB,,,,,63QDOBlPT9iwt-MM,0FQjVxuh54F1GSkN,23.0,32.0,造谣一张嘴，辟谣跑断腿,
KTjFQS4uvDHrOPHm,Non-CB,,,,,tASHEGok9jb-JsBJ,At4YznCqJZpPm-dl,2795.0,1.0,偏个题，70岁以上能开车不，感觉高龄老年人容易突发身体不适，不太安全呢,
0FU2e6BOmJlD1LiF,CB,Explicit,No,Group,Region,rwsGbBtnT2UgkUBD,5N597-dsmRFSERV7,5.0,1.0,把伊朗妇女都接到英国去，不然闭嘴,
IWAoX5qd5RsfeKE0,Non-CB,,,,,752ktUsQQTAthdrj,rOdPSF4tFoYYQO9W,116.0,14.0,下面还有一个评论“我选择形婚来应对世俗”,
llpPPzD-0lDjcFJr,CB,Implicit,No,Group,Racism,rNcn6TQZqpwKe_61,zqC7kf0ahXUbQMwD,216.0,1.0,不咋样，等有人歧视你的时候，自己体会就是了。,CqXUagVzd262SAEn
R2Q31ZPeXZDysfwq,CB,Explicit,No,Individual,,QwD6fh3GqkTigYV9,2jsKEsTNYbV_2GkK,5286.0,0.0,不不不，先撩者贱，你主动送上门来的能不骂？,XRcRCU0dFAglAoSi
7vSDqh7ec6ZTg3h3,Non-CB,,,,,c08OoRTjAaE7SdHM,s8_bBkF4cOlJzHGp,0.0,28.0,确实不止川宝会，但川宝会，灯子不会,
o5a0ERQWkHY1e4hQ,CB,Explicit,Yes,Group,Racism,5Zkp8uNehnzL8_eC,U7vwSjuwANuLO-4Q,93.0,5.0,也许就爱那味道，要是配上包皮垢，简直绝绝子,
pmpMoTV-lFWZi1_J,CB,Explicit,No,Individual,,bSfLpMGFygFm6VRG,i-CMBEiRmK85lbh0,426.0,0.0,外国人有特权，那是爷。,
BE1CuGAJ2g3B1szF,Non-CB,,,,,xbEA1xDUEbCrj65B,Z2uwiAaV89tax09r,0.0,0.0,《#柚子向前冲#》购买链接：,
eEH2bLO2F9t8-c8K,Non-CB,,,,,osMFrpGXC-oJiCNf,IG14ZnxSP-YQL1gd,363.0,1.0,居然图挂了,DuLSZjeE3TFTk8Cr
JFD3OEX6K2VacVBl,Non-CB,,,,,TsqQBe-yzRLB_WUF,J4yiQwysmVzXtM7E,91.0,5.0,这位阿姨好高贵,
BrTlD3vc5iQgq_uL,CB,Implicit,No,Individual,,EOJxqfRZf1Sh8Nz3,zh3znU74QqpXvWPO,18.0,10.0,不然上世纪怎么被外国人挑唆闹事的,9-_LJq5HIeF5FOmV
wcWqdObgA8r2YlvJ,Non-CB,,,,,_ExTxTAZH4ugJSYi,vOFLGZYMMBoJZTuV,1110.0,0.0,关注,
MtbjqJNC3h2BnWue,Non-CB,,,,,yjEjdA6YuW4yBf4W,5hCewF1xcpsK7S5n,1334.0,0.0,嘉约3-15是花自然香 是爱自然长 是任嘉伦我必须爱你,
rXBG2sNz5KSh4GV9,CB,Explicit,No,Individual,,Iuw8BiFxErXpYSX9,CBryrwmGTJRFELZn,16260.0,0.0,你妈出台呢,ve4WSyn8Mkyb5Q2_
Qb4alT8ll4JkYEf7,CB,Implicit,No,Individual,,vuF1o1cmlaEtdnq2,JJlxdvVyHox-tIF8,1797.0,0.0,这种人还放它入境？,
PocBIMIPIy754iuX,Non-CB,,,,,VKgfDJhjyGAfYWic,oQrRDx-vGYT2DwRr,5122.0,25.0,我说，内个内个内个内个内个内个内个内个内个，阳光彩虹小白马,
2fQ3IalAoiXSz3-b,Non-CB,,,,,tmTnAPHGxHfFoSpB,SSGmlJhWAyNBoKDs,82.0,1.0,借图一用,
Gy-zkxE9kC1xW0si,Non-CB,,,,,pNUr1gHmh_JoKRSR,T0_4Qm_Z8RjUU0GI,144.0,11.0,昨天去澳门，排队开卡领免费午餐时，发现长期参与里面游戏的人气色都不好，何官得气色也不好，但吧台工作人员，现场服务人员、客服台工作人员气色还行，但脸露疲惫 而且里面灯光是黄的，部份大装饰物是红的，充满压抑、暴躁 而且地毯超多跳蚤,
J9hAQ8vZPmBQZ-E2,Non-CB,,,,,5ycHWonY6ZiWO6mq,5SlAGsZ7K4zGDikm,49.0,58.0,最近已经看到好多关于外国精子库是骗局的种视频了,
f-tsix86UtuIufAf,Non-CB,,,,,VtJpEzjLTbOrc89g,U1MI6_ig9sCLqirT,1068.0,0.0,谢谢小宝夸夸！小宝也加油！,BjhNKvs4pmLssLmo
mUqZLScVM_ZGxdWZ,Non-CB,,,,,lEkmE5XJ4FnUdCgU,97g1B55wkaCt6vqN,2150.0,0.0,去冰雪大世界不是去看冰雕是去体验免费项目的？去横店影视城是不是没给你拍个电视剧也要退票？。,
qUjPzRYOKRFbD4FW,CB,Explicit,No,Individual,,bN5QDbCMvgVYFrlH,crbuvbvvakRXF6H0,667.0,0.0,尖叫一声送他一个半身不遂,
7SfayjKDHJSRNwAo,CB,Explicit,No,Individual,,edb6Sv27duW4Y-Jf,qTrEOOeLOS5HSEa2,344.0,2.0,辣椒水都给自己人使！,
lHNL5ryHi3VlgJ69,Non-CB,,,,,wjeu9FaS2BeVTeaD,NSDpm__R7SiauSWM,43.0,0.0,从来没有任何一次在窗口买过电影票只在台北这样做过，因为线上无法支付,
BtT4uj-kmusTDmmx,Non-CB,,,,,w9lqVQ0Wwn7tuCLb,foDwjdvnoROGsE-c,4.0,49.0,井盖自己追,GwZB7wIoXoWc03zy
yNTey3AJAIlbI_ZM,CB,Explicit,No,Individual,,vaRsJA3DmF_zOLBf,3pPojamA3EVKK0X6,1167.0,0.0,我还以为又是乱出警的乙小没，寸不己角色黑都似了我说的,
InrioL2EsOf9PiGy,CB,Explicit,No,Group,LGBTQ,nTlFuyEkr64tMXd5,sNrOI0cIS5K3MERS,1189.0,16.0,不敢想象被蝻酮养大的孩子是什么样,
ml-EfZ-UMA7gzRUC,CB,Explicit,No,Group,Racism,nxtXO1JdH5uNZUYm,L-eE7KsEzOtMjKUe,1313.0,1.0,印度阿拉伯都非常歧视黑人。,SIzsBApE0n8amcOU
VmB2nK8SuXWVrte8,Non-CB,,,,,7izDLdMhsVACjOuz,cZxfXxY_tYfb3gwo,6.0,2.0,你是个魔鬼 还得我喜欢的那种魔鬼,
VNmj2SWKca976Ztv,CB,Implicit,No,Group,Racism,sFCXi4MNZkeMKx4H,IgceHDPOXiQGBXgl,3963.0,0.0,奥运这一百年也就出一个刘翔，还是需要技巧的跨栏跑，纯百米还是没黄人夺金。,lmXxQsuN6rW1xUbf
XcZ8jejLqZD7ReHM,Non-CB,,,,,noS4ccoFBr6TuwMs,PuHoI5uCkLzZKqa2,92064.0,0.0,文化自信呢,
n3T-a9otzIG60JL1,CB,Implicit,No,Individual,,v53Wt0xKXOmj3F7P,_6EOeD8D9q9Ts5Vg,134.0,0.0,先让全棒子都实现西瓜自由再谈别的吧……,
Arjt2N-nvRizmR5i,CB,Explicit,No,Group,Region,WfHrmaH2CToBiLTy,pBM-_Zd5DmUhcP34,2226.0,0.0,还是没被打服！,
HwuJ-wVQtzqVO4ss,Non-CB,,,,,40pQcHWPmyj6JqbD,1oQzrhFkCkaHvlge,124.0,0.0,心里的苦向谁诉说？！,
OF_s359Uuw3HMbFU,Non-CB,,,,,_ExTxTAZH4ugJSYi,tJlHD9kQfToG_yss,128.0,0.0,关注,
DP8DJ9PNlBZaOISd,Non-CB,,,,,YzrhrgwN-Sitvy5U,6XTUZX2F1kQgL0lc,1173.0,0.0,狗头没看见？懂？,5ZISJCWB1qpK09bZ
ha16kn9gM6WNeJ59,CB,Explicit,No,Individual,,GYZ0uLgnL6m6zxjr,H0v3_VhW7qv8Espl,1492.0,1.0,笑死我了不想当网红天天出门带个摄影师啊 去太古里街拍啊 就是想蹭流量这种人 而且中国田径队比他有实力的人多的是 哪个像他一样这么喜欢装逼 这么高调,
8FxklditIYUxXKOt,Non-CB,,,,,UGpfxmTMjGs8iUkg,ycT3-LTSolkWGzDV,1625.0,0.0,供起来,
nFQylfpG-8mX_utm,Non-CB,,,,,2wppJcSbtQ1lOBOu,8uHia0K1F0vEDWkg,71.0,0.0,晚茶,
